,read_code,icd10_code,mapping_status,refine_flag,add_code_flag,element_num,block_num
33764,S1262,S128,G,M,P,0.0,0.0
33765,S1263,S128,G,M,P,0.0,0.0
33766,S126z,S128,D,P,P,0.0,0.0
33767,S1271,S224,D,M,P,0.0,0.0
33768,S1271,S225,A,M,P,0.0,0.0
33769,S130.,S324,G,M,P,0.0,0.0
33770,S1300,S324,G,M,P,0.0,0.0
33771,S1301,S324,G,M,P,0.0,0.0
33772,S1302,S324,G,M,P,0.0,0.0
33773,S1303,S324,G,M,P,0.0,0.0
33774,S1304,S324,G,M,P,0.0,0.0
33775,S1305,S324,G,M,P,0.0,0.0
33776,S1306,S324,G,M,P,0.0,0.0
33777,S130y,S324,G,M,P,0.0,0.0
33778,S130z,S324,G,M,P,0.0,0.0
33779,S131.,S324,G,M,P,0.0,0.0
33780,S1310,S324,G,M,P,0.0,0.0
33781,S1311,S324,G,M,P,0.0,0.0
33782,S1312,S324,G,M,P,0.0,0.0
33783,S1313,S324,G,M,P,0.0,0.0
33784,S1314,S324,G,M,P,0.0,0.0
33785,S1315,S324,G,M,P,0.0,0.0
33786,S1316,S324,G,M,P,0.0,0.0
33787,S131y,S324,D,M,P,0.0,0.0
33788,S131z,S324,D,M,P,0.0,0.0
33789,S132.,S325,G,M,P,0.0,0.0
33790,S1320,S325,G,M,P,0.0,0.0
33791,S1321,S325,G,M,P,0.0,0.0
33792,S1322,S325,G,M,P,0.0,0.0
33793,S132y,S325,G,M,P,0.0,0.0
33794,S132z,S325,G,M,P,0.0,0.0
33795,S133.,S325,G,M,P,0.0,0.0
33796,S1330,S325,G,M,P,0.0,0.0
33797,S1331,S325,G,M,P,0.0,0.0
33798,S1332,S325,G,M,P,0.0,0.0
33799,S133y,S325,D,M,P,0.0,0.0
33800,S133z,S325,D,M,P,0.0,0.0
33801,S1340,S323,G,M,P,0.0,0.0
33802,S1341,S328,G,M,P,0.0,0.0
33803,S1342,S327,G,M,P,0.0,0.0
33804,S1343,S328,G,M,P,0.0,0.0
33805,S1344,S323,G,M,P,0.0,0.0
33806,S1345,S323,G,M,P,0.0,0.0
33807,S1346,S323,G,M,P,0.0,0.0
33808,S1347,S323,G,M,P,0.0,0.0
33809,S1348,S323,G,M,P,0.0,0.0
33810,S135.,S328,D,M,P,0.0,0.0
33811,S135.,S327,A,M,P,0.0,0.0
33812,S1350,S323,G,M,P,0.0,0.0
33813,S1351,S328,G,M,P,0.0,0.0
33814,S1352,S327,G,M,P,0.0,0.0
33815,S1353,S328,G,M,P,0.0,0.0
33816,S1354,S323,G,M,P,0.0,0.0
33817,S1355,S323,G,M,P,0.0,0.0
33818,S1356,S323,G,M,P,0.0,0.0
33819,S1357,S323,G,M,P,0.0,0.0
33820,S1358,S336,D,C,P,0.0,0.0
33821,S1358,M532,R,C,C,0.0,0.0
33822,S135y,S328,D,M,P,0.0,0.0
33823,S135z,S327,D,M,P,0.0,0.0
33824,S136.,S328,G,M,P,0.0,0.0
33825,S1360,S337,G,C,P,0.0,0.0
33826,S1361,S336,G,C,P,0.0,0.0
33827,S137.,S328,G,M,P,0.0,0.0
33828,S1370,S337,G,P,P,0.0,0.0
33829,S1371,S336,G,C,P,0.0,0.0
33830,S138.,S334,D,C,P,0.0,0.0
33831,S13y.,S328,G,M,P,0.0,0.0
33832,S13z.,S328,D,M,P,0.0,0.0
33833,S14..,T021,D,M,P,0.0,0.0
33834,S14..,T027,A,M,P,0.0,0.0
33835,S14..,S22,R,M,P,0.0,0.0
33836,S14..,S420,R,M,P,0.0,0.0
33837,S14..,S421,R,M,P,0.0,0.0
33838,S140.,T021,G,M,P,0.0,0.0
33839,S141.,T021,D,M,P,0.0,0.0
33840,S14z.,T021,D,M,P,0.0,0.0
33841,S150.,S221,G,M,P,0.0,0.0
33842,S1z..,S129,D,M,P,0.0,0.0
33843,S1z..,T021,D,M,P,1.0,0.0
33844,S2...,T10X,D,M,P,0.0,0.0
33845,S2...,T022,R,M,P,0.0,0.0
33846,S2...,T024,R,M,P,0.0,0.0
33847,S20..,S420,D,M,P,0.0,0.0
33848,S20..,S427,A,M,P,0.0,0.0
33849,S20..,P134,R,C,P,0.0,0.0
33850,S200.,S420,G,M,P,0.0,0.0
33851,S2000,S420,G,M,P,0.0,0.0
33852,S2001,S420,G,M,P,0.0,0.0
33853,S2002,S420,G,M,P,0.0,0.0
33854,S2003,S420,G,M,P,0.0,0.0
33855,S200z,S420,G,M,P,0.0,0.0
33856,S201.,S420,G,M,P,0.0,0.0
33857,S2010,S420,D,M,P,0.0,0.0
33858,S2011,S420,G,M,P,0.0,0.0
33859,S2012,S420,G,M,P,0.0,0.0
33860,S2013,S420,G,M,P,0.0,0.0
33861,S201z,S420,D,M,P,0.0,0.0
33862,S20z.,S420,D,M,P,0.0,0.0
33863,S21..,S421,D,M,P,0.0,0.0
33864,S21..,S427,A,M,P,0.0,0.0
33865,S210.,S421,G,M,P,0.0,0.0
33866,S2100,S421,G,M,P,0.0,0.0
33867,S2101,S421,G,M,P,0.0,0.0
33868,S2102,S421,G,M,P,0.0,0.0
33869,S2103,S421,G,M,P,0.0,0.0
33870,S2104,S421,G,M,P,0.0,0.0
33871,S2105,S421,G,M,P,0.0,0.0
33872,S2106,S421,G,M,P,0.0,0.0
33873,S210z,S421,G,M,P,0.0,0.0
33874,S211.,S421,G,M,P,0.0,0.0
33875,S2110,S421,G,M,P,0.0,0.0
33876,S2111,S421,G,M,P,0.0,0.0
33877,S2112,S421,G,M,P,0.0,0.0
33878,S2113,S421,G,M,P,0.0,0.0
33879,S2114,S421,G,M,P,0.0,0.0
33880,S2115,S421,G,M,P,0.0,0.0
33881,S2116,S421,G,M,P,0.0,0.0
33882,S211z,S421,D,M,P,0.0,0.0
33883,S21z.,S421,D,M,P,0.0,0.0
33884,S22..,S423,D,M,P,0.0,0.0
33885,S22..,S422,A,M,P,0.0,0.0
33886,S22..,S424,A,M,P,0.0,0.0
33887,S22..,S427,A,M,P,0.0,0.0
33888,S220.,S422,G,M,P,0.0,0.0
33889,S2200,S422,G,M,P,0.0,0.0
33890,S2201,S422,G,M,P,0.0,0.0
33891,S2202,S422,G,M,P,0.0,0.0
33892,S2203,S422,G,M,P,0.0,0.0
33893,S2204,S422,G,M,P,0.0,0.0
33894,S2205,S422,G,M,P,0.0,0.0
33895,S2206,S422,G,M,P,0.0,0.0
33896,S2207,S422,G,M,P,0.0,0.0
33897,S220z,S422,G,M,P,0.0,0.0
33898,S221.,S422,G,M,P,0.0,0.0
33899,S2210,S422,G,M,P,0.0,0.0
33900,S2211,S422,G,M,P,0.0,0.0
33901,S2212,S422,G,M,P,0.0,0.0
33902,S2213,S422,G,M,P,0.0,0.0
33903,S2214,S422,G,M,P,0.0,0.0
33904,S2215,S422,G,M,P,0.0,0.0
33905,S2216,S422,G,M,P,0.0,0.0
33906,S2217,S422,G,M,P,0.0,0.0
33907,S221z,S422,D,M,P,0.0,0.0
33908,S222.,S423,D,M,P,0.0,0.0
33909,S222.,S422,A,M,P,0.0,0.0
33910,S222.,S424,A,M,P,0.0,0.0
33911,S222.,S427,A,M,P,0.0,0.0
33912,S2220,S423,G,M,P,0.0,0.0
33913,S2221,S423,G,M,P,0.0,0.0
33914,S222z,S423,D,M,P,0.0,0.0
33915,S222z,S422,A,M,P,0.0,0.0
33916,S222z,S424,A,M,P,0.0,0.0
33917,S222z,S427,A,M,P,0.0,0.0
33918,S223.,S423,G,M,P,0.0,0.0
33919,S2230,S423,D,M,P,0.0,0.0
33920,S2231,S423,G,M,P,0.0,0.0
33921,S223z,S423,D,M,P,0.0,0.0
33922,S224.,S424,G,M,P,0.0,0.0
33923,S2240,S520,G,M,P,0.0,0.0
33924,S2241,S424,G,M,P,0.0,0.0
33925,S2242,S424,G,M,P,0.0,0.0
33926,S2243,S424,G,M,P,0.0,0.0
33927,S2244,S424,G,M,P,0.0,0.0
33928,S2245,S424,G,M,P,0.0,0.0
33929,S2246,S424,G,M,P,0.0,0.0
33930,S2247,S424,G,M,P,0.0,0.0
33931,S2248,S424,G,M,P,0.0,0.0
33932,S2249,S424,G,M,P,0.0,0.0
33933,S224x,S424,G,M,P,0.0,0.0
33934,S224z,S424,G,M,P,0.0,0.0
33935,S225.,S424,G,M,P,0.0,0.0
33936,S2250,S520,G,M,P,0.0,0.0
33937,S2251,S424,G,M,P,0.0,0.0
33938,S2252,S424,G,M,P,0.0,0.0
33939,S2253,S424,G,M,P,0.0,0.0
33940,S2254,S424,G,M,P,0.0,0.0
33941,S2255,S424,G,M,P,0.0,0.0
33942,S2256,S424,G,M,P,0.0,0.0
33943,S2257,S424,G,M,P,0.0,0.0
33944,S2258,S424,G,M,P,0.0,0.0
33945,S2259,S424,G,M,P,0.0,0.0
33946,S225x,S424,G,M,P,0.0,0.0
33947,S225z,S424,D,M,P,0.0,0.0
33948,S22z.,S423,D,M,P,0.0,0.0
33949,S23..,S529,D,M,P,0.0,0.0
